PdfType: replica
Format: lhagrid1
---
1.000000e-07 1.261857e-07 1.830738e-07 2.656088e-07 3.853529e-07 5.590810e-07 8.111308e-07 1.176812e-06 1.707353e-06 2.477076e-06 3.593814e-06 5.214008e-06 7.564633e-06 1.097499e-05 1.592283e-05 2.310130e-05 3.351603e-05 4.862602e-05 7.054802e-05 1.023531e-04 1.484968e-04 2.154435e-04 3.125716e-04 4.534879e-04 6.579332e-04 9.545485e-04 1.384886e-03 2.009233e-03 2.915053e-03 4.229243e-03 6.135907e-03 8.902151e-03 1.291550e-02 1.873817e-02 2.718588e-02 3.944206e-02 5.722368e-02 8.302176e-02 1.000000e-01 1.183673e-01 1.367347e-01 1.551020e-01 1.734694e-01 1.918367e-01 2.102041e-01 2.285714e-01 2.469388e-01 2.653061e-01 2.836735e-01 3.020408e-01 3.204082e-01 3.387755e-01 3.571429e-01 3.755102e-01 3.938776e-01 4.122449e-01 4.306122e-01 4.489796e-01 4.673469e-01 4.857143e-01 5.040816e-01 5.224490e-01 5.408163e-01 5.591837e-01 5.775510e-01 5.959184e-01 6.142857e-01 6.326531e-01 6.510204e-01 6.693878e-01 6.877551e-01 7.061224e-01 7.244898e-01 7.428571e-01 7.612245e-01 7.795918e-01 7.979592e-01 8.163265e-01 8.346939e-01 8.530612e-01 8.714286e-01 8.897959e-01 9.081633e-01 9.265306e-01 9.448980e-01 9.632653e-01 9.816327e-01 1.000000e+00
1.414214e+00 1.694634e+00 2.030658e+00 2.433312e+00 2.915806e+00 3.493973e+00 4.186784e+00 5.016969e+00 6.011770e+00 7.203827e+00 8.632253e+00 1.034392e+01 1.239499e+01 1.485275e+01 1.779786e+01 2.132695e+01 2.555581e+01 3.062320e+01 3.669539e+01 4.397162e+01 5.269063e+01 6.313850e+01 7.565806e+01 9.066008e+01 1.086368e+02 1.301781e+02 1.559908e+02 1.869217e+02 2.239859e+02 2.683995e+02 3.216196e+02 3.853927e+02 4.618111e+02 5.533824e+02 6.631110e+02 7.945974e+02 9.521559e+02 1.140956e+03 1.367193e+03 1.638290e+03 1.963142e+03 2.352408e+03 2.818860e+03 3.377804e+03 4.047580e+03 4.850163e+03 5.811888e+03 6.964311e+03 8.345245e+03 1.000000e+04
-6 -5 -4 -3 -2 -1 1 2 3 4 5 6 21
0.00000000e+00 0.00000000e+00 -1.45708136e-17 9.50578206e-01 3.44443750e+00 3.44443750e+00 3.44444108e+00 3.44444158e+00 9.50570644e-01 -1.45708136e-17 0.00000000e+00 0.00000000e+00 -1.69461891e+01
0.00000000e+00 0.00000000e+00 -2.37408253e-02 9.22687658e-01 3.35945102e+00 3.35945159e+00 3.35945708e+00 3.35945885e+00 9.22678945e-01 -2.37408253e-02 0.00000000e+00 0.00000000e+00 -1.53986429e+01
0.00000000e+00 0.00000000e+00 4.89684363e-02 9.91656799e-01 3.37774414e+00 3.37774539e+00 3.37775274e+00 3.37775585e+00 9.91646979e-01 4.89684363e-02 0.00000000e+00 0.00000000e+00 -1.23812533e+01
0.00000000e+00 0.00000000e+00 2.18573383e-01 1.15794783e+00 3.49875470e+00 3.49875650e+00 3.49876578e+00 3.49877026e+00 1.15793695e+00 2.18573383e-01 0.00000000e+00 0.00000000e+00 -7.51119603e+00
0.00000000e+00 0.00000000e+00 4.84149474e-01 1.42052190e+00 3.72043673e+00 3.72043921e+00 3.72045043e+00 3.72045619e+00 1.42051002e+00 4.84149474e-01 0.00000000e+00 0.00000000e+00 -4.60404668e-01
0.00000000e+00 0.00000000e+00 8.44100605e-01 1.77772519e+00 4.04041528e+00 4.04041839e+00 4.04043158e+00 4.04043882e+00 1.77771227e+00 8.44100605e-01 0.00000000e+00 0.00000000e+00 9.04023554e+00
0.00000000e+00 0.00000000e+00 1.29653419e+00 2.22762335e+00 4.45619570e+00 4.45619944e+00 4.45621456e+00 4.45622320e+00 2.22760951e+00 1.29653419e+00 0.00000000e+00 0.00000000e+00 2.12032848e+01
0.00000000e+00 1.39580785e-01 1.80378810e+00 2.73253830e+00 4.92988631e+00 4.92989072e+00 4.92990785e+00 4.92991792e+00 2.73252357e+00 1.80378810e+00 1.39580785e-01 0.00000000e+00 3.62927775e+01
0.00000000e+00 6.61685897e-01 2.32039314e+00 3.24698293e+00 5.41575636e+00 5.41576147e+00 5.41578067e+00 5.41579220e+00 3.24696733e+00 2.32039314e+00 6.61685897e-01 0.00000000e+00 5.44335310e+01
